date,title,url
2020-05-01,"AYS Daily Newsletter 30/04/20- Maltese government official admits to coordinating pushbacks",https://medium.com/are-you-syrious/ays-daily-newsletter-30-04-20-maltese-government-official-admits-to-coordinating-pushbacks-de919aa31c9a
2020-05-01,"AYS Daily Digest 30/04/20-Maltese government official admits to coordinating pushbacks",https://medium.com/are-you-syrious/ays-daily-digest-30-04-20-maltese-government-official-admits-to-coordinating-pushbacks-6343a3a8c662
2020-04-30,"AYS Daily Digest 29/04/2020- Protests in Moria Camp…Again",https://medium.com/are-you-syrious/ays-daily-digest-29-04-2020-protests-in-moria-camp-again-6be57f5d1fff
2020-04-29,"AYS Daily Digest 28/04/20 Police raid in Diavata camp near Thessaloniki, fear of pushbacks to…",https://medium.com/are-you-syrious/ays-daily-digest-28-04-20-police-raid-in-diavata-camp-near-thessaloniki-fear-of-pushbacks-to-9350ab907399
2020-04-29,"AYS Daily Digest 28/04/20 Police raid in Diavata camp near Thessaloniki, fear of pushbacks to…",https://medium.com/are-you-syrious/ays-daily-digest-28-04-20-police-raid-in-diavata-camp-near-thessaloniki-fear-of-pushbacks-to-646b3958e029
2020-04-28,"AYS Daily Digest 27/4/20: Another Political Interference in the Freedoms of Academia and the Media",https://medium.com/are-you-syrious/ays-daily-digest-27-4-20-another-political-interference-in-the-freedoms-of-academia-and-the-media-7c66c746a828
2020-04-27,"AYS Weekend Digest 25–26/4/2020 — Fires at Vathi, Samos",https://medium.com/are-you-syrious/ays-weekend-digest-25-26-4-2020-fires-at-vathi-samos-c7535d761c51
2020-04-27,"AYS Weekend Digest 25–26/4/2020 — Fires at Vathi, Samos",https://medium.com/are-you-syrious/ays-weekend-digest-25-26-4-2020-fires-at-vathi-samos-4e61e8457b1f
2020-04-25,"AYS Daily Digest 24/4/20: Malta’s involvement in illegal pushbacks",https://medium.com/are-you-syrious/ays-daily-digest-24-4-20-maltas-involvement-in-illegal-pushbacks-b4256850d1e8
2020-04-24,"AYS Daily Digest 23/4/20: Will Austria be deporting to Serbia?",https://medium.com/are-you-syrious/ays-daily-digest-23-4-20-will-austria-be-deporting-to-serbia-95fc284c019f
2020-04-24,"AYS Daily Digest 23/4/20: Will Austria be deporting to Serbia?",https://medium.com/are-you-syrious/ays-daily-digest-23-4-20-will-austria-be-deporting-to-serbia-5e65d5c1b22e
2020-04-22,"AYS Daily Digest 21/04/20: Transparency ignored when it serves ulterior motives?",https://medium.com/are-you-syrious/ays-daily-digest-21-04-20-transparency-ignored-when-it-serves-ulterior-motives-5052928f18d7
2020-04-21,"AYS Daily Digest 20/04/20: First trial on Crimes against Humanity against former members of Assad’s…",https://medium.com/are-you-syrious/ays-daily-digest-20-04-20-first-trial-on-crimes-against-humanity-against-former-members-of-assads-8327f248fe31
2020-04-21,"AYS Daily Digest 20/04/20: First trial on Crimes against Humanity against former members of…",https://medium.com/are-you-syrious/ays-daily-digest-20-04-20-first-trial-on-crimes-against-humanity-against-former-members-of-d29b6d78b1ae
2020-04-20,"AYS Weekend Digest 18–19/4/20: Vial fire latest in line to confirm that evacuation to safety is the…",https://medium.com/are-you-syrious/ays-weekend-digest-18-19-4-20-vial-fire-latest-in-line-to-confirm-that-evacuation-to-safety-is-the-e4d326777807
2020-04-20,"AYS Weekend Digest 18–19/4/20: Vial fire latest in line to confirm that evacuation to safety is…",https://medium.com/are-you-syrious/ays-weekend-digest-18-19-4-20-vial-fire-latest-in-line-to-confirm-that-evacuation-to-safety-is-bfb4af7f176a
2020-04-19,"AYS Special from Chios: Fire swallows up makeshift homes of thousands",https://medium.com/are-you-syrious/ays-special-from-chios-fire-swallows-up-makeshift-homes-of-thousands-2cf8808d3106
2020-04-18,"AYS Daily Digest 17/04/20: At least some of the people who have been rescued while Europe was…",https://medium.com/are-you-syrious/ays-daily-digest-17-04-20-at-least-some-of-the-people-who-have-been-rescued-while-europe-was-68f7c7c0687
2020-04-17,"AYS Daily Digest 16/04/20: Testimonies from people trapped at sea",https://medium.com/are-you-syrious/ays-daily-digest-16-04-20-testimonies-from-people-trapped-at-sea-e74f9f892a55
2020-04-16,"AYS Daily Digest 15/04/20 Controversy when Italy orders people rescued at sea to quarantine on…",https://medium.com/are-you-syrious/ays-daily-digest-15-04-20-controversy-when-italy-orders-people-rescued-at-sea-to-quarantine-on-54faecdca321
2020-04-15,"AYS Daily Digest 14/04/20: Left to Fend for Themselves — Europe’s Unspoken Migration Policy",https://medium.com/are-you-syrious/ays-daily-digest-14-04-20-left-to-fend-for-themselves-europes-unspoken-migration-policy-b5c5004420a9
2020-04-13,"AYS Weekend Digest 11–12/04/2020: How many have to die for Europe’s sins?",https://medium.com/are-you-syrious/ays-weekend-digest-11-12-04-2020-how-many-have-to-die-for-europes-sins-bfbc380424d9
2020-04-13,"AYS Weekend Digest 11–12/04/2020: How many have to die for Europe sins?",https://medium.com/are-you-syrious/ays-weekend-digest-11-12-04-2020-how-many-have-to-die-for-europe-sins-7157f1f37a6f
2020-04-13,"کسی را فراموش نکنیم",https://medium.com/are-you-syrious/%DA%A9%D8%B3%DB%8C-%D8%B1%D8%A7-%D9%81%D8%B1%D8%A7%D9%85%D9%88%D8%B4-%D9%86%DA%A9%D9%86%DB%8C%D9%85-69a3c18ea96e
2020-04-11,"AYS Daily Digest 10/04/2020: Police violence in Serbian refugee camp",https://medium.com/are-you-syrious/ays-daily-digest-10-04-2020-police-violence-in-serbian-refugee-camp-2f968c4f7657
2020-04-11,"AYS Daily Digest 10/04/2020: Police violence in Serbian refugee camp",https://medium.com/are-you-syrious/ays-daily-digest-10-04-2020-police-violence-in-serbian-refugee-camp-71f045fa5531
2020-04-10,"AYS Daily Digest 09/04/2020– Yazidi Teenager Stabbed to Death in Germany",https://medium.com/are-you-syrious/ays-daily-digest-09-04-2020-yazidi-teenager-stabbed-to-death-in-germany-f2e719d3f660
2020-04-09,"AYS Daily Digest 08/04/20: Will working restraints now be lifted so that refugees can save the…",https://medium.com/are-you-syrious/ays-daily-digest-08-04-20-will-working-restraints-now-be-lifted-so-that-refugees-can-save-the-ebaac9ac01a5
2020-04-08,"AYS Daily Digest 07/04/20 Luxembourg and Germany agree to take in small number of children from…",https://medium.com/are-you-syrious/ays-daily-digest-07-04-20-luxembourg-and-germany-agree-to-take-in-small-number-of-children-from-e18dfc824a00
2020-04-07,"AYS Daily Digest 6/4/20: Riot police violently raids a detention centre in Greece",https://medium.com/are-you-syrious/ays-daily-digest-6-4-20-riot-police-violently-raids-a-detention-centre-in-greece-f29f04c1ce
2020-04-06,"AYS Weekend Digest 4–5/4/2020: Protests in German reception centres",https://medium.com/are-you-syrious/ays-weekend-digest-4-5-4-2020-protests-in-german-reception-centres-fb632f5ad5f8
2020-04-05,"Podcast: Interviews with refugees in Greek camps",https://medium.com/are-you-syrious/podcast-interviews-with-refugees-in-greek-camps-b356c7a45a4f
2020-04-04,"AYS Daily Digest 3/4/20: No one is taking responsibility.",https://medium.com/are-you-syrious/ays-daily-digest-3-4-20-no-one-is-taking-responsibility-b463890648a9
2020-04-03,"AYS Daily Digest 02/04/2020 — Greek Ban on Asylum Applications Overturned",https://medium.com/are-you-syrious/ays-daily-digest-02-04-2020-greek-ban-on-asylum-applications-overturned-774c42f072f0
2020-04-02,"AYS Daily Digest 01/04/2020: Greek camp in 14-day coronavirus lockdown",https://medium.com/are-you-syrious/ays-daily-digest-01-04-2020-greek-camp-in-14-day-coronavirus-lockdown-6de7a60811cf
2020-04-01,"AYS Daily Digest 31/03/2020 Refugee woman who gave birth in Athens tests COVID-19 positive",https://medium.com/are-you-syrious/ays-daily-digest-31-03-2020-refugee-woman-who-gave-birth-in-athens-tests-covid-19-positive-1b1c43be1eb2
2020-03-31,"AYS Daily Digest 30/03/20 — Experts funded by EU sharply criticise EU-policies",https://medium.com/are-you-syrious/ays-daily-digest-30-03-20-experts-funded-by-eu-sharply-criticise-eu-policies-f2afa57bba5d
2020-03-30,"AYS Weekend Digest 28–29/3/2020 — Demands from a pandemic",https://medium.com/are-you-syrious/ays-weekend-digest-28-29-3-2020-demands-from-a-pandemic-8ca24c330f3f
2020-03-30,"AYS Weekend Digest 28–29/3/2020 — Demands from a pandemic",https://medium.com/are-you-syrious/ays-weekend-digest-28-29-3-2020-demands-from-a-pandemic-705c1e0a3b11
2020-03-29,"AYS Special from Lesvos: COVID-19 and an island bursting at the seams",https://medium.com/are-you-syrious/ays-special-from-lesvos-covid-19-and-an-island-bursting-at-the-seams-691475481680
2020-03-28,"AYS Daily Digest 27/03/2020: The end of a cynical game",https://medium.com/are-you-syrious/ays-daily-digest-27-03-2020-the-end-of-a-cynical-game-3c42cd42b56d
2020-03-25,"AYS Daily Digest: 14/03/20: Situation of People on the Move while Europe is in lock-down",https://medium.com/are-you-syrious/ays-daily-digest-14-03-20-situation-of-people-on-the-move-while-europe-is-in-lock-down-507edda836fb
2020-03-24,"Podcast: Turkey and Greece - the story behind the headlines",https://medium.com/are-you-syrious/podcast-turkey-and-greece-the-story-behind-the-headlines-f8c80dc0c388
2020-03-24,"AYS Daily Digest 23/03/2020 EU should use decommissioned cruise ships to evacuate camps, says…",https://medium.com/are-you-syrious/ays-daily-digest-23-03-2020-eu-should-use-decommissioned-cruise-ships-to-evacuate-camps-says-e52d9427ebd6
2020-03-23,"AYS Weekend Digest 21–22/3/2020 France: More people in detention despite pandemic measures",https://medium.com/are-you-syrious/ays-weekend-digest-21-22-3-2020-france-more-people-in-detention-despite-pandemic-measures-da3da3516e5e
2020-03-23,"AYS Weekend Digest 21–22/3/2020 France: More people in detention despite pandemic measures",https://medium.com/are-you-syrious/ays-weekend-digest-21-22-3-2020-france-more-people-in-detention-despite-pandemic-measures-82936c0ad8ee
2020-03-21,"AYS DAILY DIGEST 20/03/20: 85% of Libyan arrivals subjected to Torture.",https://medium.com/are-you-syrious/ays-daily-digest-20-03-20-85-of-libyan-arrivals-subjected-to-torture-232b6fd55154
2020-03-21,"AYS DAILY DIGEST 20/03/20: 85% of Libyan arrivals subjected to Torture.",https://medium.com/are-you-syrious/ays-daily-digest-20-03-20-85-of-libyan-arrivals-subjected-to-torture-7342fbf7914e
2020-03-19,"AYS Daily Digest 18/3/20: Protecting human lives demands major concrete humane steps, not…",https://medium.com/are-you-syrious/ays-daily-digest-18-3-20-protecting-human-lives-demands-major-concrete-humane-steps-not-2ddd7b3189dd
2020-03-18,"AYS Daily Digest 17/03/2020 Greek Gov. announces COVID-19 measures for camps",https://medium.com/are-you-syrious/ays-daily-digest-17-03-2020-greek-gov-announces-covid-19-measures-for-camps-df0355f7541
2020-03-17,"AYS Daily Digest 16/03/2020 — Fire in Moria Kills One Child",https://medium.com/are-you-syrious/ays-daily-digest-16-03-2020-fire-in-moria-kills-one-child-4659b45f7ea5
2020-03-16,"AYS Weekend Digest 14–15/3/2020 COVID-19: The latest excuse for repression and human rights…",https://medium.com/are-you-syrious/ays-weekend-digest-14-15-3-2020-covid-19-the-latest-excuse-for-repression-and-human-rights-8541a95ca565
2020-03-16,"AYS Weekend Digest 14–15/3/20 COVID-19: The latest excuse for repression and human rights…",https://medium.com/are-you-syrious/ays-weekend-digest-14-15-3-20-covid-19-the-latest-excuse-for-repression-and-human-rights-b79be138b07c
2020-03-14,"AYS Daily Digest 13/03/20: People removed from Greek islands without a chance to seek asylum",https://medium.com/are-you-syrious/ays-daily-digest-13-03-20-people-removed-from-greek-islands-without-a-chance-to-seek-asylum-93d1ea05091
2020-03-13,"Daily Digest 12/03/20: Coverup of disappearing Vietnamese asylum seekers",https://areyousyrious.medium.com/daily-digest-12-03-20-coverup-of-disappearing-vietnamese-asylum-seekers-6a306b08c3d2
2020-03-12,"AYS Daily Digest 11/03/2020: Updates from the ground in Edirne",https://medium.com/are-you-syrious/ays-daily-digest-11-03-2020-updates-from-the-ground-in-edirne-5af5bc8d25db
2020-03-11,"AYS Daily Digest 10/3/20: Greece — What happens to the people?",https://medium.com/are-you-syrious/ays-daily-digest-10-3-20-greece-what-happens-to-the-people-d8dfb774e0eb
2020-03-10,"AYS Daily Digest 09/03/2020 — Coronavirus Reaches Lesvos, Supermarket Worker Falls Sick",https://medium.com/are-you-syrious/ays-daily-digest-09-03-2020-coronavirus-reaches-lesvos-supermarket-worker-falls-sick-eec0d7fc162d
2020-03-09,"AYS Weekend Digest 7–8/3/2020 Greece: Rhetorics of “invasion” cause more damage daily",https://medium.com/are-you-syrious/ays-weekend-digest-7-8-3-2020-greece-rhetorics-of-invasion-cause-more-damage-daily-1f10e423a32f
2020-03-06,"AYS Daily Digest 05/3/20: Racism and Solidarity in Greece",https://medium.com/are-you-syrious/ays-daily-digest-05-3-20-racism-and-solidarity-in-greece-d182da227031
2020-03-05,"AYS Daily Digest 05/3/20: Greece may be using ‘lethal teargas’ against migrants",https://medium.com/are-you-syrious/ays-daily-digest-05-3-20-greece-may-be-using-lethal-teargas-against-migrants-fd74bb29e3fd
2020-03-04,"AYS Daily Digest 3/3/20: Deliberate cruelty as official policy",https://medium.com/are-you-syrious/ays-daily-digest-3-3-20-deliberate-cruelty-as-official-policy-a2290587bd6c
2020-03-03,"AYS Daily Digest 2/3/20: A child dies off the coast of Lesvos",https://medium.com/are-you-syrious/ays-daily-digest-2-3-20-a-child-dies-off-the-coast-of-lesvos-ef1d0ff4de14
2020-03-02,"AYS Weekend Digest 29/02-01/03 2020: Greece — Emergency measures and live-ammo training at border",https://medium.com/are-you-syrious/ays-weekend-digest-29-02-01-03-2020-greece-emergency-measures-and-live-ammo-training-at-border-73a737de9017
2020-03-01,"AYS Special: Lesvos well beyond the brink (this is what we know so far)",https://medium.com/are-you-syrious/ays-special-lesvos-well-beyond-the-brink-this-is-what-we-know-so-far-7c11873e12f8
2020-02-27,"AYS Daily Digest 26/2/20: Unprotected, attacked and shot at across the Balkan Route",https://medium.com/are-you-syrious/ays-daily-digest-26-2-20-unprotected-attacked-and-shot-at-across-the-balkan-route-85ffff18f9d5
2020-02-26,"AYS Daily Digest 25/2/20: 5,000 protest in Chios over closed migrant centre.",https://medium.com/are-you-syrious/ays-daily-digest-25-2-20-5-000-protest-in-chios-over-closed-migrant-centre-914419aac259
2020-02-25,"AYS Daily Digest 24/02/20: How close did the Maltese authorities work together with the Libyan…",https://medium.com/are-you-syrious/ays-daily-digest-24-02-20-how-close-did-the-maltese-authorities-work-together-with-the-libyan-fe6abd4d928b
2020-02-24,"AYS Weekend Digest 22–23/2/2020: Fascists patrol the streets of Belgrade",https://medium.com/are-you-syrious/ays-weekend-digest-22-23-2-2020-fascists-patrol-the-streets-of-belgrade-182db3c92f35
2020-02-24,"AYS Weekend Digest 22–23/2/2020: Fascist patrol the streets of Belgrade",https://medium.com/are-you-syrious/ays-weekend-digest-22-23-2-2020-fascist-patrol-the-streets-of-belgrade-32df1335f497
2020-02-22,"AYS Daily Digest 21/2/20: Closed camp on uninhabited island, Lesvos authorities propose",https://medium.com/are-you-syrious/ays-daily-digest-21-2-20-closed-camp-on-inhabited-island-lesvos-authorities-propose-ae430390aaac
2020-02-20,"AYS Daily Digest 19/02/2020 — Iranian Asylum Seekers on Hunger Strike in Sweden",https://medium.com/are-you-syrious/ays-daily-digest-19-02-2020-iranian-asylum-seekers-on-hunger-strike-in-sweden-11b5a22fb09b
2020-02-19,"18/02/20 AYS Daily Digest: “We hope for your help. We just want to be free.”",https://medium.com/are-you-syrious/18-02-20-ays-daily-digest-we-hope-for-your-help-we-just-want-to-be-free-e0e0a6fb1d4c
2020-02-17,"AYS Weekend Digest 15–16/02/20 — Balkans: Police repression, violations of human rights and…",https://medium.com/are-you-syrious/ays-weekend-digest-15-16-02-20-balkans-police-repression-violations-of-human-rights-and-f32760db6a20
2020-02-17,"AYS Weekend Digest 15–16/02 /20 —  Balkans: Police repression, violations and institutional lies",https://medium.com/are-you-syrious/ays-weekend-digest-15-16-02-20-balkans-police-repression-violations-and-institutional-lies-1194a3673c3a
2020-02-14,"AYS Daily Digest 13/2/20: The verdict of the ECHR could be used to justify violations in the future",https://medium.com/are-you-syrious/ays-daily-digest-13-2-20-the-verdict-of-the-echr-could-be-used-to-justify-violations-in-the-future-28095b0a7cd
2020-02-13,"AYS Daily Digest 12/02/2020: Italian MP ‘migrant kidnapping’ trial",https://medium.com/are-you-syrious/ays-daily-digest-12-02-2020-italian-mp-migrant-kidnapping-trial-58d5e11a46ef
2020-02-12,"AYS Daily Digest 11/02/2020 Largest number of people yet to be deported from Spain to Mauritania…",https://medium.com/are-you-syrious/ays-daily-digest-11-02-2020-largest-number-of-people-yet-to-be-deported-from-spain-to-mauritania-c8f8e006d880
2020-02-11,"AYS Daily Digest 10/02/2020 — Greek Government Forges Ahead With Plans For Closed Centers",https://medium.com/are-you-syrious/ays-daily-digest-10-02-2020-greek-government-forges-ahead-with-plans-for-closed-centers-e80315975cbf
2020-02-10,"AYS Weekend Digest 8–9/2/2020: No support for people deported to Afghanistan",https://medium.com/are-you-syrious/ays-weekend-digest-8-9-2-2020-no-support-for-people-deported-to-afghanistan-4e19d6ed9bb1
2020-02-10,"AYS Weekend Digest 8–9/2/2020: No support for people deported to Afghanistan",https://medium.com/are-you-syrious/ays-weekend-digest-8-9-2-2020-no-support-for-people-deported-to-afghanistan-e802b28a4e89
2020-02-09,"AYS Special from Lesvos: Right Wing Attacks on Refugees, Volunteers, and Locals",https://medium.com/are-you-syrious/ays-special-from-lesvos-right-wing-attacks-on-refugees-volunteers-and-locals-9f98779aef8e
2020-02-08,"AYS Daily Digest 7/2/2020: More deaths in Moria.",https://medium.com/are-you-syrious/ays-daily-digest-6-2-20-more-deaths-in-moria-cadea15d4c5d
2020-02-07,"AYS Daily Digest 6/2/20: Pressure to be heard at the Serbian-Hungarian b",https://medium.com/are-you-syrious/ays-daily-digest-6-2-20-pressure-to-be-heard-at-the-serbian-hungarian-b-d80e2c79f73f
2020-02-06,"AYS Daily Digest 5/2/20: “NGOs are like bloodsuckers”- Greek Migration Minister",https://medium.com/are-you-syrious/ays-daily-digest-5-2-20-ngos-are-like-bloodsuckers-greek-migration-minister-6961e60af96e
2020-02-04,"AYS Daily Digest 03/02/2020 — Police Suppress Protests on Lesvos",https://medium.com/are-you-syrious/ays-daily-digest-03-02-2020-police-suppress-protests-on-lesvos-25266cdc6af1
2020-02-03,"AYS Weekend Digest 01–02/02/20: Greece to introduce ‘weekly return routes’",https://medium.com/are-you-syrious/ays-weekend-digest-01-02-02-20-greece-to-introduce-weekly-return-routes-25cccb9f556a
2020-02-03,"AYS Special from Chios: What is life really like in a Greek Refugee Camp?",https://medium.com/are-you-syrious/ays-special-from-chios-what-is-life-really-like-in-a-greek-refugee-camp-73e2cd288e8b
2020-02-01,"AYS Daily Digest 31/1/2020 — Privatisation and commercialisation: the Italian reception system",https://medium.com/are-you-syrious/ays-daily-digest-31-1-2020-privatisation-and-commercialisation-the-italian-reception-system-8d3519dac083
2020-02-01,"AYS Daily Digest 31/1/2020 —Privatisation and commercialisation: the Italian reception system",https://medium.com/are-you-syrious/ays-daily-digest-31-1-2020-38e4a1cb30ec
2020-01-31,"AYS Daily Digest 30/01/20: “Moria is hell” Women take to the streets in Lesvos",https://medium.com/are-you-syrious/ays-daily-digest-30-01-20-moria-is-hell-women-take-to-the-streets-in-lesvos-b70e7d5bbeac
2020-01-30,"AYS Daily Digest 29/01/20: Greece wants to install a floating fence",https://medium.com/are-you-syrious/ays-daily-digest-29-01-20-greece-wants-to-install-a-floating-fence-c7f43d5f0665
2020-01-29,"AYS Daily Digest 28/01/2020 — MEPs Confront Croatian Minister Over Border Violence",https://medium.com/are-you-syrious/ays-daily-digest-28-01-2020-meps-confront-croatian-minister-over-border-violence-7b874cff9ce5
2020-01-28,"AYS Daily Digest 27/1/20: “Member States shall not hold a person in detention for the sole reason…",https://medium.com/are-you-syrious/ays-daily-digest-27-1-20-member-states-shall-not-hold-a-person-in-detention-for-the-sole-reason-413657a755d7
2020-01-27,"AYS Weekend Digest 25–26/01/2020: European ghettoes",https://medium.com/are-you-syrious/ays-weekend-digest-25-26-01-2020-european-ghettoes-84519e54cd34
2020-01-27,"AYS Weekend Digest 25–26/01/2020: European ghettoes",https://medium.com/are-you-syrious/ays-weekend-digest-25-26-01-2020-european-ghettoes-883495d5c965
2020-01-25,"YS DAILY DIGEST 24.01.2020:",https://medium.com/are-you-syrious/ys-daily-digest-24-01-2020-ebbe2c0aa4b
2020-01-24,"AYS Daily Digest 23/01/20 At least 140 severely ill children are denied healthcare in Lesvos",https://medium.com/are-you-syrious/ays-daily-digest-23-01-20-at-least-140-severely-ill-children-are-denied-healthcare-in-lesvos-1ff8a893072e
2020-01-23,"AYS Daily Digest 21/01/2020 — How Groundbreaking is the UN’s Ruling on “Climate Refugees”?",https://medium.com/are-you-syrious/ays-daily-digest-21-01-2020-how-groundbreaking-is-the-uns-ruling-on-climate-refugees-127c3e722fb9
2020-01-23,"AYS Daily Digest 22/1/20: The UK doesn’t want children to join their families, while the Greek…",https://medium.com/are-you-syrious/ays-daily-digest-22-1-20-the-uk-doesnt-want-children-to-join-their-families-while-the-greek-6a397dc06257
2020-01-20,"AYS Special — Chios: From shoreline to the olive grove. A reflection of life on the Greek island of",https://medium.com/are-you-syrious/ays-special-chios-a-baby-was-born-in-vial-surrounded-by-stray-dogs-and-rubbish-flying-around-cf4d81f15f73
2020-01-20,"AYS Weekend Digest 18–19/01/20: Italian police responsible for the death of a man imprisoned in the…",https://medium.com/are-you-syrious/ays-weekend-digest-18-19-01-20-italian-police-responsible-for-the-death-of-a-man-imprisoned-in-the-6c6dc5ffdb3e
2020-01-20,"AYS Weekend Digest 18–19/01/20: Italian police responsible for the death of a man imprisoned in…",https://medium.com/are-you-syrious/ays-weekend-digest-18-19-01-20-italian-police-responsible-for-the-death-of-a-man-imprisoned-in-e8a271522f57
2020-01-18,"AYS Special: Updates from Baghdad (6)",https://medium.com/are-you-syrious/ays-special-updates-from-baghdad-6-6b4c8453d33a
2020-01-18,"AYS Daily Digest 17/01/2020: A story from the Italian South",https://medium.com/are-you-syrious/ays-daily-digest-17-01-2020-a-story-from-the-italian-south-2ae6d5b4a22f
2020-01-17,"AYS Daily Digest 16/1/2020 To Libya, 1000 people returned & to Italy, 237 people to disembark so…",https://medium.com/are-you-syrious/ays-daily-digest-16-1-2020-to-libya-1000-people-returned-to-italy-237-people-to-disembark-so-ab70a5596ef4
2020-01-16,"AYS Special 2019/2020: Activists’ voices from across Europe",https://medium.com/are-you-syrious/ays-special-2019-2020-activists-voices-from-across-a642e29c45
2020-01-16,"AYS Daily Digest 15/01/20: Greece reintroduces Migration Ministry",https://medium.com/are-you-syrious/ays-daily-digest-15-01-20-greece-reintroduces-migration-ministry-ce4880fe4d64
2020-01-15,"AYS Daily Digest 14/1/20: Animal camera traps used to “catch” people in Italy",https://medium.com/are-you-syrious/ays-daily-digest-14-1-20-animal-camera-traps-used-to-catch-people-in-italy-db5f114e4c0e
2020-01-13,"AYS Weekend Digest 11–12/01/2020: CPR, Italian Guantanamos",https://medium.com/are-you-syrious/ays-weekend-digest-11-12-01-2020-cpr-italian-guantanamos-d0b005a3c8da
2020-01-13,"AYS Weekend Digest 11–12/01/2020: CPR, Italian Guantanamos",https://medium.com/are-you-syrious/ays-weekend-digest-11-12-01-2020-cpr-italian-guantanamos-26130f58d399
2020-01-11,"AYS Daily Digest 10/01/20: Hints of corruption in UNHCR resettlement program",https://medium.com/are-you-syrious/ays-daily-digest-10-01-20-hints-of-corruption-in-unhcr-resettlement-program-2f15385f3fa
2020-01-11,"AYS Daily Digest 10/01/20: Hints of corruption in UNHCR resettlement program",https://medium.com/are-you-syrious/ays-daily-digest-09-01-20-hints-of-corruption-in-unhcr-resettlement-program-a9ab3a1bd3fb
2020-01-10,"AYS Daily Digest 09/01/20: New Report on actors and situation in Syria",https://medium.com/are-you-syrious/ays-daily-digest-09-01-20-new-report-on-actors-and-situation-in-syria-58dd6b0b4fcf
2020-01-09,"AYS Daily Digest 8/1/20: EASO steps up in Greece ‘to ensure individual asylum cases are dealt with…",https://medium.com/are-you-syrious/ays-daily-digest-8-1-20-easo-steps-up-in-greece-to-ensure-individual-asylum-cases-are-dealt-with-63755d20ca8
2020-01-08,"AYS Special: Updates from Baghdad (5)",https://medium.com/are-you-syrious/ays-special-updates-from-baghdad-5-e09336254498
2020-01-08,"AYS Daily Digest 07/01/2019 — Council of Europe Says Danish Ellebaek “Unsuitable for Humans”",https://medium.com/are-you-syrious/ays-daily-digest-07-01-2019-council-of-europe-says-danish-ellebaek-unsuitable-for-humans-9a9d8d723bb7
2020-01-07,"AYS Daily Digest 6/1/20: Can Croatia’s new president help refugees?",https://medium.com/are-you-syrious/ays-daily-digest-6-1-20-can-croatias-new-president-help-refugees-8fee1862ad4d
2020-01-04,"AYS Daily Digest 3/1/20: Mortars fall on UNHCR “safe haven” in Tripoli",https://medium.com/are-you-syrious/ays-daily-digest-3-1-20-mortars-fall-on-unhcr-safe-haven-in-tripoli-2072d607642b
2020-01-03,"AYS DAILY DIGEST 02.01.2020:",https://medium.com/are-you-syrious/ays-daily-digest-02-01-2020-ac67469efd6b
2020-01-01,"AYS Special 2019/2020: On trial for saving lives — Criminalization of solidarity",https://medium.com/are-you-syrious/ays-special-2019-2020-on-trial-for-saving-lives-criminalization-of-solidarity-d569fdffe50a
2020-01-01,"AYS Special 2019/2020: A Year of Violence — Monitoring Pushbacks on the Balkan Route",https://medium.com/are-you-syrious/ays-special-2019-2020-a-year-of-violence-monitoring-pushbacks-on-the-balkan-route-1f8fbeb46dc3
2019-12-31,"AYS Daily Digest 30/12/19 The Adoption of the Convention of the Rights of the Child in Sweden…",https://medium.com/are-you-syrious/ays-daily-digest-30-12-19-the-adoption-of-the-convention-of-the-rights-of-the-child-in-sweden-7d57f10df5e0
2019-12-30,"AYS Weekend Digest 28–29/12/19: Possible violation of the UN Convention with the new wave of…",https://medium.com/are-you-syrious/ays-weekend-digest-28-29-12-19-possible-violation-of-the-un-convention-with-the-new-wave-of-1c3fd4dbe5e4
2019-12-28,"AYS Daily Digest 27/12/2019",https://medium.com/are-you-syrious/ays-daily-digest-27-12-2019-b8da0372f7bb
2019-12-27,"AYS Daily Digest 26/12/19: Pushback on Rescuing Children in Germany",https://medium.com/are-you-syrious/ays-daily-digest-26-12-19-pushback-on-rescuing-children-in-germany-37ef2b0772f5
2019-12-24,"AYS Special: Updates from Baghdad (3)",https://medium.com/are-you-syrious/ays-special-updates-from-baghdad-3-2a979b5d8844
2019-12-24,"AYS Daily Digest 23/12/2019 People holding humanitarian protection to be left without…",https://medium.com/are-you-syrious/ays-daily-digest-23-12-2019-people-holding-humanitarian-protection-to-be-left-without-d28b248f580e
2019-12-23,"AYS Weekend Digest 21–22/12/19: Six people, including 2 children, feared drowned in the Danube…",https://medium.com/are-you-syrious/ays-weekend-digest-21-22-12-19-six-people-including-2-children-feared-drowned-in-the-danube-2e3fb4efdfd7
2019-12-21,"AYS Daily Digest 20/12/19: Internal docs of Slovenian police show how they disregard asylum…",https://medium.com/are-you-syrious/ays-daily-digest-20-12-19-internal-docs-of-slovenian-police-show-how-they-disregard-asylum-937d1b8a675c
2019-12-21,"AYS Daily Digest 20/12/20: Internal docs of Slovenian police show how they disregard asylum…",https://medium.com/are-you-syrious/ays-daily-digest-20-12-20-internal-docs-of-slovenian-police-show-how-they-disregard-asylum-32dd347c035f
2019-12-20,"AYS Daily Digest 19/12/2019: It’s “just a word” — the power of Language",https://medium.com/are-you-syrious/ays-daily-digest-19-12-2019-its-just-a-word-the-power-of-language-af7eb22a9aca
